"H2AFZ_AvgSignal","H2AFZ_MaxSignal","H2AFZ_MaxScaledSignal","H2AK5ac_AvgSignal","H2AK5ac_MaxSignal","H2AK5ac_MaxScaledSignal","H2AK9ac_AvgSignal","H2AK9ac_MaxSignal","H2AK9ac_MaxScaledSignal","H2BK120ac_AvgSignal","H2BK120ac_MaxSignal","H2BK120ac_MaxScaledSignal","H2BK12ac_AvgSignal","H2BK12ac_MaxSignal","H2BK12ac_MaxScaledSignal","H2BK15ac_AvgSignal","H2BK15ac_MaxSignal","H2BK15ac_MaxScaledSignal","H2BK20ac_AvgSignal","H2BK20ac_MaxSignal","H2BK20ac_MaxScaledSignal","H2BK5ac_AvgSignal","H2BK5ac_MaxSignal","H2BK5ac_MaxScaledSignal","H3F3A_AvgSignal","H3F3A_MaxSignal","H3F3A_MaxScaledSignal","H3K14ac_AvgSignal","H3K14ac_MaxSignal","H3K14ac_MaxScaledSignal","H3K18ac_AvgSignal","H3K18ac_MaxSignal","H3K18ac_MaxScaledSignal","H3K23ac_AvgSignal","H3K23ac_MaxSignal","H3K23ac_MaxScaledSignal","H3K23me2_AvgSignal","H3K23me2_MaxSignal","H3K23me2_MaxScaledSignal","H3K27ac_AvgSignal","H3K27ac_MaxSignal","H3K27ac_MaxScaledSignal","H3K27me3_AvgSignal","H3K27me3_MaxSignal","H3K27me3_MaxScaledSignal","H3K36me3_AvgSignal","H3K36me3_MaxSignal","H3K36me3_MaxScaledSignal","H3K4ac_AvgSignal","H3K4ac_MaxSignal","H3K4ac_MaxScaledSignal","H3K4me1_AvgSignal","H3K4me1_MaxSignal","H3K4me1_MaxScaledSignal","H3K4me2_AvgSignal","H3K4me2_MaxSignal","H3K4me2_MaxScaledSignal","H3K4me3_AvgSignal","H3K4me3_MaxSignal","H3K4me3_MaxScaledSignal","H3K56ac_AvgSignal","H3K56ac_MaxSignal","H3K56ac_MaxScaledSignal","H3K79me1_AvgSignal","H3K79me1_MaxSignal","H3K79me1_MaxScaledSignal","H3K79me2_AvgSignal","H3K79me2_MaxSignal","H3K79me2_MaxScaledSignal","H3K9ac_AvgSignal","H3K9ac_MaxSignal","H3K9ac_MaxScaledSignal","H3K9me1_AvgSignal","H3K9me1_MaxSignal","H3K9me1_MaxScaledSignal","H3K9me2_AvgSignal","H3K9me2_MaxSignal","H3K9me2_MaxScaledSignal","H3K9me3_AvgSignal","H3K9me3_MaxSignal","H3K9me3_MaxScaledSignal","H3T11ph_AvgSignal","H3T11ph_MaxSignal","H3T11ph_MaxScaledSignal","H4K12ac_AvgSignal","H4K12ac_MaxSignal","H4K12ac_MaxScaledSignal","H4K20me1_AvgSignal","H4K20me1_MaxSignal","H4K20me1_MaxScaledSignal","H4K5ac_AvgSignal","H4K5ac_MaxSignal","H4K5ac_MaxScaledSignal","H4K8ac_AvgSignal","H4K8ac_MaxSignal","H4K8ac_MaxScaledSignal","H4K91ac_AvgSignal","H4K91ac_MaxSignal","H4K91ac_MaxScaledSignal","chrm_acc_MaxScaledSignal","methylome","Dataset"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99363,5.32622,4.96634,0,0,0,1993.14,36.18012,36.1801,0,0,0,1.23808,2.34917,1.23808,0,0,0,3.74583,3.74583,3.74583,0,0,0,0,0,0,79.9104,27.7873,27.7873,0,0,0,0,0,0,0,0,0,651.501,27.17358,27.1736,0,0,0,0,0,0,20.07,13.33651,13.3365,0,0,0,0,0,0,0,0,0,0,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.471,69.40625,69.4062,0,0,0,20.8417,5.9173,5.9173,0,0,0,320.797,21.72407,21.7241,57.3636,7.12806,7.12806,0.829565,7.65043,0.829565,0,0,0,0,0,0,87.1921,21.57895,21.5789,0,0,0,0,0,0,0,0,0,0.368391,2.18403,0.368391,0,0,0,0,0,0,127.935,14.95776,14.9578,0,0,0,0,0,0,0,0,0,4.17387,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3752,4.74108,4.74108,0,0,0,0,0,0,0,0,0,0,0,0,129.617,8.77904,8.77904,4.96279,4.96279,4.96279,1340.22,19.23395,19.234,0,0,0,254.984,8.47885,8.47885,26.4835,15.92755,15.9276,59.4515,25.11548,25.1155,0,0,0,0,0,0,502.953,33.98271,33.9827,5.65392,3.84166,3.84166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3164,9.69591,9.69591,0,0,0,0,0,0,0,0,0,0,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64696,3.07236,2.64696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637.37,83.33294,83.3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52736,3.52736,3.52736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72962,4.30753,3.383,0,0,0,0,0,0,0,0,0,0,92.1466,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8694,5.96358,5.96358,0,0,0,0,0,0,0,0,0,0,0,0,1030.87,117.87907,117.879,0,0,0,3167.15,84.07131,84.0713,0,0,0,1230.01,22.10919,19.2112,799.811,33.07286,33.0729,5275.81,362.85733,262.543,0,0,0,9.51163,5.34095,5.34095,457.028,24.32538,24.3254,872.156,63.72645,63.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.043,12.91264,12.9126,0,0,0,0,0,0,0,0,0,0.31195,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.949,13.64604,13.646,4.84,1.89606,1.89606,0,0,0,1.53358,2.61986,1.53358,50.1818,5.98682,5.98682,99.4182,10.68146,10.6815,0,0,0,0,0,0,0,0,0,18.4742,3.68332,3.68332,0,0,0,0,0,0,121.923,16.28709,16.2871,0,0,0,0,0,0,1.5073,2.0262,1.5073,0,0,0,0,0,0,0,0,0,0,1.28303,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5465,6.19856,6.19856,0,0,0,0,0,0,0,0,0,0,0,0,1533.6,103.46478,103.465,7.87809,7.87809,7.87809,3345.63,66.02567,66.0257,0,0,0,1630.31,16.3117,16.3117,727.783,44.47197,34.6979,5643.76,266.36542,266.365,0,0,0,4.97167,4.97167,4.97167,293.998,20.28338,20.2834,360.721,63.78716,63.7872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.351,12.41758,12.4176,0,0,0,0,0,0,0,0,0,0,87.0639,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10198,3.10198,3.10198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.7456,8.79356,5.28148,24.5562,4.36978,4.36978,0,0,0,2.57528,2.57528,2.57528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"short-ncrna"
115.684,7.73016,7.73016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5788,4.69574,4.69574,0,0,0,0,0,0,0,0,0,0,0,0,896.512,83.28141,83.2814,267.156,27.44777,27.4478,0,0,0,0,0,0,125.651,7.32818,7.32818,43.8108,12.75362,12.7536,751.094,44.1272,44.1272,0,0,0,0,0,0,0,0,0,56.8882,9.41897,9.41897,0,0,0,0,0,0,13.2846,8.24401,6.03787,0,0,0,0,0,0,0,0,0,0,0,0,5.01365,4.23833,3.46159,0,0,0,2.39781,52.7425,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.035,12.00803,12.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4427,10.91807,7.08717,0,0,0,0,0,0,2.7757,2.7757,2.7757,0,0,0,0,0,0,0,0,0,6.2748,72.4398,"short-ncrna"
33.6147,14.27787,10.9757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5965,6.44929,4.19447,0,0,0,0,0,0,0,0,0,0,0,0,2348.95,46.13909,46.1391,754.104,51.45152,51.4515,382.132,78.37415,78.3742,0,0,0,610.079,63.77356,63.7736,344.879,27.86213,27.8621,11031,178.71837,178.718,0,0,0,0,0,0,0,0,0,113.768,41.47893,41.4789,0,0,0,0,0,0,97.8806,12.1089,12.1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5191,1.28346,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0072,10.43925,10.4392,1.39298,2.97421,1.39298,21.9112,6.06509,4.22849,0,0,0,35.5612,7.8383,7.8383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13992,4.67378,3.17469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9591,0,"short-ncrna"
2.83958,2.83958,2.83958,0,0,0,3.60309,4.10007,3.60309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17024,3.17024,3.17024,0,0,0,0,0,0,0,0,0,0,0,0,921.387,31.96852,31.9685,16.2732,8.15093,8.15093,48.751,8.37838,8.37838,0,0,0,819.472,46.99378,46.9938,348.653,21.58663,21.5866,65.1782,21.67955,21.6795,0,0,0,2.81174,2.81174,2.81174,9.23471,3.98596,3.98596,54.3664,6.86288,6.86288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94811,2.35199,1.94811,0,0,0,0,0,0,0,0,0,0.869521,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58424,2.74196,1.58424,0,0,0,0,0,0,0,0,0,0,0,0,459.521,41.57164,41.5716,11.2095,8.45251,8.01629,1319.42,27.62379,27.6238,0,0,0,61.6748,9.22637,9.22637,0,0,0,0,0,0,0,0,0,5.32458,4.16987,3.36678,70.4846,10.47334,10.4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3705,17.10114,17.1011,0,0,0,0,0,0,0,0,0,7.04716,76.3139,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0874,7.0078,7.0078,2.90512,2.90512,2.90512,0,0,0,0,0,0,0,0,0,1.45508,4.15737,1.45508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.216,35.9253,35.9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6861,"short-ncrna"
167.898,16.33406,16.3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.542,7.363,7.363,0,0,0,0,0,0,0,0,0,0,0,0,1286.13,86.28576,86.2858,1346.95,35.81483,35.8148,134.672,18.96639,18.9664,0,0,0,841.39,67.29143,67.2914,833.463,26.66448,26.6645,6351.13,116.93354,116.934,0,0,0,0,0,0,21.4218,21.42176,21.4218,217.242,26.78981,26.7898,0,0,0,0,0,0,57.6878,10.24599,10.246,0,0,0,3.33395,3.38158,3.33395,0,0,0,0,0,0,3.9809,3.9809,3.9809,0,0,0,24.6479,4.66165,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6322,6.75605,6.75605,0,0,0,0,0,0,0,0,0,0,0,0,667.711,94.36473,94.3647,35.7305,17.90028,17.9003,4591.98,63.54889,63.5489,0,0,0,582.138,21.15703,21.157,246.308,36.8003,36.8003,1384.88,150.99281,150.993,0,0,0,15.5152,6.44311,6.44311,465.674,50.30015,50.3002,158.531,46.89744,46.8974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.679,19.40031,19.4003,0,0,0,3.98238,3.98238,3.98238,0,0,0,1.54522,76.9699,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4305,3.4305,3.4305,20.2642,9.55039,7.4508,70.5622,6.68804,6.68804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227.3,35.9253,35.9253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322835,69.2519,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55029,3.47128,3.04121,0,0,0,0,0,0,0,0,0,0,0,0,23.9852,11.10691,11.1069,3.97318,8.97939,3.97318,2475.97,27.96903,27.969,0,0,0,10.6859,4.33389,3.49188,0,0,0,4.53435,4.53435,4.53435,0,0,0,0,0,0,19.0472,4.75357,4.75357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.338,10.97281,10.9728,0,0,0,0,0,0,0,0,0,0,90.3308,"short-ncrna"
0,0,0,5.23046,6.39897,5.23046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52589,2.82017,2.52589,6.74856,3.76893,3.76893,0,0,0,0,0,0,0,0,0,0,0,0,3584,57.73308,57.7331,33.1999,11.3404,8.0862,455.528,18.0308,18.0308,3.50436,3.95099,3.50436,1613.78,22.83162,22.8316,514.37,21.22512,21.2251,391.224,32.17099,32.171,0,0,0,6.99282,6.17726,6.17726,39.398,9.56515,9.56515,66.5944,11.30823,11.3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6408,6.02536,6.02536,0,0,0,0,0,0,0,0,0,3.65895,48.1128,"short-ncrna"
256.843,17.99949,17.9995,12.9943,10.3842,10.3842,4.59461,4.59461,4.59461,29.8886,20.0835,20.0835,16.5058,11.6545,11.6545,7.86585,7.86585,7.86585,9.96669,9.96669,9.96669,29.1159,19.31697,19.317,3.83188,3.83188,3.83188,15.2208,11.48807,11.4881,24.8392,8.55867,8.55867,10.179,10.17901,10.179,3.31142,3.31142,3.31142,12693.2,234.29642,234.296,61.2366,31.50989,31.5099,11.7663,6.53879,2.92771,26.4337,12.73835,12.7384,3166.2,35.65403,35.654,1064.07,26.70897,26.709,6758.93,75.40261,75.4026,21.9761,16.06729,16.0673,0,0,0,0.635948,3.45229,0.635948,999.577,40.11393,40.1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7641,8.76029,8.76029,32.932,17.07868,17.0787,20.301,13.74584,13.7458,16.1674,15.5658,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.3621,8.58417,8.58417,0,0,0,0,0,0,4.41399,4.41399,4.41399,0,0,0,4139.64,122.54915,122.549,8.03081,8.03081,8.03081,4169.08,93.95967,93.9597,0,0,0,1354.54,54.31815,54.3182,910.909,49.69934,49.6993,11525,365.8302,365.83,0,0,0,4.16124,4.16124,4.16124,286.568,40.61964,40.6196,1057.84,62.10019,62.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.409,16.62647,16.6265,0,0,0,0,0,0,0,0,0,4.79458,49.9925,"short-ncrna"
0,0,0,3.56406,3.56406,3.56406,0,0,0,1.76045,2.27685,1.76045,9.01225,4.50732,4.50732,3.22369,3.22369,3.22369,0,0,0,0,0,0,0,0,0,0,0,0,3.75359,3.75359,3.75359,0,0,0,0,0,0,21.0613,7.04206,7.04206,28.4815,9.72573,9.72573,2.17177,6.05634,1.73471,0,0,0,16.6357,8.69876,8.69876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4653,4.3469,3.22463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67961,5.31624,5.31624,4.00994,81.0038,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8922,"short-ncrna"
326.187,25.96975,25.9698,0,0,0,0,0,0,3.44679,3.59041,3.44679,0,0,0,0,0,0,0,0,0,0,0,0,34.0638,5.4832,5.4832,0,0,0,5.87654,5.87654,5.87654,0,0,0,0,0,0,8549.69,64.56567,64.5657,11.6976,7.46669,7.46669,61.4564,42.11774,42.1177,0,0,0,415.016,9.85602,9.85602,959.394,60.97706,60.9771,27523.2,251.54259,251.543,5.23715,6.54644,5.23715,0,0,0,0,0,0,1751.89,58.14486,58.1449,0,0,0,0,0,0,2.36594,4.32793,2.36594,0,0,0,0,0,0,0,0,0,4.3996,4.3996,4.3996,7.81023,8.33192,3.53235,0,0,0,20.4198,22.3214,"short-ncrna"
101.291,10.5588,10.5588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42192,5.41838,5.04035,5.00613,5.00613,5.00613,2.38728,4.10612,2.38728,0,0,0,0,0,0,6995.31,125.85141,125.851,666.551,26.32474,26.3247,63.5389,61.32658,29.113,0,0,0,3501.95,43.36479,43.3648,982.114,36.53458,36.5346,9834.07,158.16243,158.162,0.296365,3.64105,0.296365,0,0,0,4.19656,4.19656,4.19656,772.632,31.55617,31.5562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8297,2.69291,2.69291,0,0,0,0,0,0,0,0,0,10.7429,33.7453,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0112,7.08651,7.08651,0,0,0,0,0,0,0,0,0,0,0,0,41.8101,8.18062,8.18062,0,0,0,2596.17,100.84246,100.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2374,25.58528,25.5853,4.03172,3.72802,2.72264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.862,19.3206,19.3206,0,0,0,0,0,0,0,0,0,0,86.9887,"short-ncrna"
3.39165,3.39165,3.39165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25672,3.25672,3.25672,0,0,0,0,0,0,0,0,0,0,0,0,330.193,113.62703,113.627,57.1088,9.0693,7.58297,0,0,0,0,0,0,21.5923,5.37713,5.37713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75352,3.54267,3.54267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12913,68.0564,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4044,11.40436,11.4044,0.275838,3.80656,0.275838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06033,3.06033,3.06033,0,0,0,0,0,0,0,0,0,1.09525,4.3184,1.09525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10359,41.9098,"short-ncrna"
4.34271,4.34271,4.34271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6322,6.75605,6.75605,0,0,0,0,0,0,0,0,0,0,0,0,559.213,94.36473,94.3647,14.0565,10.03578,10.0358,4550.02,63.54889,63.5489,0,0,0,595.976,21.15703,21.157,581.606,36.8003,36.8003,1928.55,150.99281,150.993,0,0,0,19.1332,6.44311,6.44311,716.511,50.30015,50.3002,420.827,69.76356,69.7636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.354,19.40031,19.4003,0,0,0,6.02652,6.02652,6.02652,0,0,0,0.386663,88.4248,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2169,2.2169,2.2169,2.83221,2.83221,2.83221,1.82847,4.19473,1.82847,7.16935,3.81149,3.81149,0,0,0,0,0,0,4086.16,177.354,177.354,131.814,42.60261,39.8717,463.235,15.10445,15.1044,6.64009,6.64009,6.64009,1171.29,31.91472,31.9147,777.394,41.01296,41.013,7556.66,149.12173,149.122,0,0,0,8.59023,5.06982,5.06982,308.353,24.90831,24.9083,616.124,58.37665,58.3766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.257,13.702,13.702,0,0,0,3.03947,3.20377,3.03947,0,0,0,3.258,63.4718,"short-ncrna"
172.914,21.07248,21.0725,33.1574,24.55511,24.5551,16.524,16.52399,16.524,11.526,5.76677,5.76677,9.24644,6.20015,6.20015,14.4254,14.42541,14.4254,0,0,0,24.7089,21.31637,21.3164,0,0,0,26.4124,9.7108,9.7108,31.665,12.33937,12.3394,18.3938,8.2307,8.2307,10.389,7.90694,7.90694,4996.87,75.42749,75.4275,136.585,25.0539,25.0539,61.9986,15.62791,10.8597,27.5785,13.1049,13.1049,1046.25,25.46514,25.4651,1453.1,44.09653,44.0965,16415.8,122.87403,122.874,17.7027,16.14569,16.1457,14.7081,5.25419,5.25419,121.275,13.54135,13.5413,1596.14,68.54804,68.548,0,0,0,0,0,0,4.91702,4.52363,2.96647,0,0,0,4.08976,4.08976,4.08976,71.9612,7.51551,7.39546,9.5597,7.70577,7.70577,28.1168,9.3709,9.3709,33.4906,15.56176,15.5618,23.9638,10.2058,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01644,5.01644,5.01644,43.9826,4.30582,3.80675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59764,5.50209,4.59764,43.3661,9.4943,9.4943,31.3445,5.6207,5.30041,0,0,0,0,0,0,0,0,0,2.61767,4.54976,2.61767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.733,30.21129,30.2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.7519,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47535,3.52652,2.47535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6861,"short-ncrna"
