"H2AFZ_AvgSignal","H2AFZ_MaxSignal","H2AFZ_MaxScaledSignal","H2AK5ac_AvgSignal","H2AK5ac_MaxSignal","H2AK5ac_MaxScaledSignal","H2AK9ac_AvgSignal","H2AK9ac_MaxSignal","H2AK9ac_MaxScaledSignal","H2BK120ac_AvgSignal","H2BK120ac_MaxSignal","H2BK120ac_MaxScaledSignal","H2BK12ac_AvgSignal","H2BK12ac_MaxSignal","H2BK12ac_MaxScaledSignal","H2BK15ac_AvgSignal","H2BK15ac_MaxSignal","H2BK15ac_MaxScaledSignal","H2BK20ac_AvgSignal","H2BK20ac_MaxSignal","H2BK20ac_MaxScaledSignal","H2BK5ac_AvgSignal","H2BK5ac_MaxSignal","H2BK5ac_MaxScaledSignal","H3F3A_AvgSignal","H3F3A_MaxSignal","H3F3A_MaxScaledSignal","H3K14ac_AvgSignal","H3K14ac_MaxSignal","H3K14ac_MaxScaledSignal","H3K18ac_AvgSignal","H3K18ac_MaxSignal","H3K18ac_MaxScaledSignal","H3K23ac_AvgSignal","H3K23ac_MaxSignal","H3K23ac_MaxScaledSignal","H3K23me2_AvgSignal","H3K23me2_MaxSignal","H3K23me2_MaxScaledSignal","H3K27ac_AvgSignal","H3K27ac_MaxSignal","H3K27ac_MaxScaledSignal","H3K27me3_AvgSignal","H3K27me3_MaxSignal","H3K27me3_MaxScaledSignal","H3K36me3_AvgSignal","H3K36me3_MaxSignal","H3K36me3_MaxScaledSignal","H3K4ac_AvgSignal","H3K4ac_MaxSignal","H3K4ac_MaxScaledSignal","H3K4me1_AvgSignal","H3K4me1_MaxSignal","H3K4me1_MaxScaledSignal","H3K4me2_AvgSignal","H3K4me2_MaxSignal","H3K4me2_MaxScaledSignal","H3K4me3_AvgSignal","H3K4me3_MaxSignal","H3K4me3_MaxScaledSignal","H3K56ac_AvgSignal","H3K56ac_MaxSignal","H3K56ac_MaxScaledSignal","H3K79me1_AvgSignal","H3K79me1_MaxSignal","H3K79me1_MaxScaledSignal","H3K79me2_AvgSignal","H3K79me2_MaxSignal","H3K79me2_MaxScaledSignal","H3K9ac_AvgSignal","H3K9ac_MaxSignal","H3K9ac_MaxScaledSignal","H3K9me1_AvgSignal","H3K9me1_MaxSignal","H3K9me1_MaxScaledSignal","H3K9me2_AvgSignal","H3K9me2_MaxSignal","H3K9me2_MaxScaledSignal","H3K9me3_AvgSignal","H3K9me3_MaxSignal","H3K9me3_MaxScaledSignal","H3T11ph_AvgSignal","H3T11ph_MaxSignal","H3T11ph_MaxScaledSignal","H4K12ac_AvgSignal","H4K12ac_MaxSignal","H4K12ac_MaxScaledSignal","H4K20me1_AvgSignal","H4K20me1_MaxSignal","H4K20me1_MaxScaledSignal","H4K5ac_AvgSignal","H4K5ac_MaxSignal","H4K5ac_MaxScaledSignal","H4K8ac_AvgSignal","H4K8ac_MaxSignal","H4K8ac_MaxScaledSignal","H4K91ac_AvgSignal","H4K91ac_MaxSignal","H4K91ac_MaxScaledSignal","chrm_acc_MaxScaledSignal","methylome","Dataset"
17.8158,5.46598,5.46598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.849,22.68278,22.6828,31.9482,7.28124,6.0677,4.14109,4.14109,4.14109,0,0,0,343.18,21.56326,21.5633,20.5736,14.8498,14.8498,15.8933,6.28965,6.28965,0,0,0,0,0,0,0,0,0,6.32849,6.32849,6.32849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9693,0,"short-ncrna"
52.3934,10.49725,10.4972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67533,4.46754,1.67533,258.812,31.30719,31.3072,4435.52,64.35992,64.3599,110.866,11.84562,11.8456,0,0,0,134.37,10.37444,10.3744,341.734,25.26306,25.2631,1585.31,126.15064,126.151,0,0,0,0,0,0,0,0,0,49.4511,17.82377,17.8238,0,0,0,0,0,0,832.028,24.58109,24.5811,0,0,0,0,0,0,3.65526,3.65526,3.65526,0,0,0,0,0,0,0,0,0,13.7735,9.55404,"short-ncrna"
99.076,16.44355,16.4435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69929,4.03131,4.03131,0,0,0,0,0,0,0,0,0,0,0,0,882.959,30.16288,30.1629,2695.37,47.39512,47.3951,352.031,54.53936,54.5394,0,0,0,710.682,43.71412,43.7141,488.897,36.07959,36.0796,6248.4,246.27773,246.278,0.354995,9.49612,0.354995,0,0,0,0,0,0,147.829,28.03923,28.0392,0,0,0,0,0,0,411.213,22.17045,22.1704,0,0,0,0,0,0,0,0,0,0,0,0,0.826073,5.1994,0.826073,0,0,0,21.2877,3.89536,"short-ncrna"
3.0178,3.0178,3.0178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9389,7.71519,7.71519,0,0,0,0,0,0,0,0,0,0,0,0,795.73,36.56393,36.5639,0,0,0,129.278,5.4848,5.4848,0,0,0,636.39,37.59807,37.5981,59.8046,9.06849,9.06849,7.59092,4.05853,4.05853,0,0,0,5.41497,5.41497,5.41497,39.7065,10.52871,10.5287,7.22906,4.93149,4.93149,0,0,0,0,0,0,4.79357,3.74224,2.81371,0,0,0,0,0,0,50.6768,9.21645,9.21645,0,0,0,0,0,0,0,0,0,23.6308,92.4925,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.3261,7.90683,7.90683,0,0,0,0,0,0,0,0,0,0,0,0,3526.35,76.89473,76.8947,90.0662,22.65441,22.6544,4546.08,143.1861,143.186,0,0,0,1526.43,73.63195,73.632,1039.97,58.35755,58.3576,14002.7,336.43167,336.432,2.06944,3.69143,2.06944,0,0,0,373.724,55.30086,55.3009,1614.71,93.29923,93.2992,0,0,0,0,0,0,6.72658,5.903,3.5962,0,0,0,0,0,0,482.934,21.73977,21.7398,0,0,0,0,0,0,0,0,0,1.5052,72.7431,"short-ncrna"
0,0,0,2.69911,2.69911,2.69911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23286,4.009,2.23286,0,0,0,64.5141,13.75694,13.7569,2809.32,88.78085,88.7809,193.525,25.33185,25.3318,0,0,0,1134.28,21.5561,21.5561,99.7229,54.93614,54.9361,350.888,31.28752,28.3085,0,0,0,0,0,0,0,0,0,24.5024,19.92676,19.9268,0,0,0,0,0,0,19.8044,7.08174,7.08174,0,0,0,0,0,0,370.674,23.56089,23.5609,0,0,0,6.81228,4.77719,4.57486,0,0,0,8.95597,39.6472,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11802,7.11802,7.11802,0,0,0,0,0,0,0,0,0,0,0,0,176.584,40.91388,40.9139,5.68274,5.68274,5.68274,1498.34,37.1324,37.1324,0,0,0,125.033,20.082,20.082,0,0,0,5.62274,5.62274,5.62274,0,0,0,4.25501,4.25501,4.25501,0,0,0,5.44977,5.44977,5.44977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1719,5.29963,5.29963,0,0,0,0,0,0,0,0,0,6.09036,82.688,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3291,5.45213,5.45213,10.5977,7.27711,7.27711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73351,9.26099,3.29612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864409,50.1207,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2932,8.54941,8.54941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28284,2.8916,2.28284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.703,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,3.15824,3.40758,3.15824,0,0,0,0,0,0,0,0,0,17.5686,5.50531,5.50531,0,0,0,0,0,0,5.10557,5.10557,5.10557,0,0,0,2177.33,95.50398,95.504,34.5039,21.79256,21.7926,3017.86,65.06641,65.0664,0,0,0,1677.37,57.16661,57.1666,213.4,15.4677,15.4677,235.255,22.29579,22.2958,0,0,0,0,0,0,10.029,5.49671,5.49671,80.3306,18.54517,18.5452,0,0,0,0,0,0,49.3739,11.799,11.799,0,0,0,0,0,0,67.5542,8.0152,8.0152,0,0,0,4.1777,4.1777,4.1777,0,0,0,18.1117,81.5169,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0522,49.47097,49.471,0,0,0,2064.07,23.95164,23.9516,0,0,0,11.36,9.87287,9.87287,4.55091,4.55091,4.55091,0,0,0,0,0,0,0,0,0,2.37935,2.37935,2.37935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3195,"short-ncrna"
143.683,12.99306,12.9931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92838,3.92838,3.92838,0,0,0,3.5162,4.42556,3.5162,0,0,0,0,0,0,4391.75,37.73549,37.7355,178.413,40.65195,40.6519,298.239,58.18469,58.1847,0,0,0,524.181,54.22714,54.2271,473.19,13.3023,13.3023,9929.15,75.67072,75.6707,5.07015,5.07015,5.07015,0,0,0,0,0,0,214.221,10.69894,10.6989,0,0,0,0,0,0,18.2729,6.44788,6.44788,0,0,0,0,0,0,0,0,0,0,0,0,4.75078,4.75078,4.75078,0,0,0,12.4281,7.05532,"short-ncrna"
46.0134,15.7019,11.8102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.809,35.41758,35.4176,2023.92,50.25648,50.2565,76.5528,12.44002,12.44,0,0,0,104.408,25.30709,25.3071,93.8303,18.82199,18.822,2496.04,96.62359,96.6236,0,0,0,0,0,0,0,0,0,127.89,34.53379,34.5338,0,0,0,0,0,0,152.482,13.91188,13.9119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1469,17.9057,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56199,3.56199,3.56199,19.813,16.72631,16.7263,3994.82,49.97329,49.9733,0,0,0,0,0,0,0,0,0,235.805,11.45153,11.4515,0,0,0,0,0,0,10.7237,6.81406,6.81406,3.74144,3.74144,3.74144,0,0,0,0,0,0,4256.1,63.73372,63.7337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.9549,"short-ncrna"
0,0,0,3.11535,3.11535,3.11535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90077,5.08816,5.08816,3.78812,3.78812,3.78812,0,0,0,1592.38,122.76631,122.766,31.7116,20.42473,20.4247,1190.87,34.48343,34.4834,0,0,0,348.848,15.95743,15.9574,3.15205,4.41164,2.82543,154.654,15.68261,15.6826,0,0,0,15.13,7.55304,7.55304,96.3588,21.07434,20.3285,68.8867,12.16483,12.1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5853,8.78983,8.78983,0,0,0,0,0,0,0,0,0,2.50174,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84889,7.9474,3.92613,1.25524,4.57792,1.25524,0,0,0,19.2108,4.85068,4.85068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.382,14.3698,14.3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375213,0,"short-ncrna"
9.49691,4.37996,3.41176,3.69556,3.69556,3.69556,1.00438,3.97569,1.00438,0,0,0,8.02592,5.68548,5.38624,0,0,0,0,0,0,11.5129,6.40069,6.40069,42.4022,5.85905,5.85905,8.49064,5.14113,5.14113,7.92349,3.27844,3.27844,0,0,0,0,0,0,2971.57,154.87971,154.88,46.003,18.30498,18.305,1085.3,19.70204,19.702,2.83326,2.83326,2.83326,1731.09,26.13162,26.1316,323.643,20.15647,20.1565,316.426,37.14529,25.0242,5.49703,5.49703,5.49703,8.51944,4.65733,4.65733,0.318025,4.46443,0.177043,158.923,18.71409,18.7141,0,0,0,0,0,0,20.5258,10.38463,10.3846,0,0,0,4.36417,4.36417,4.36417,530.519,26.03174,26.0317,0,0,0,5.10321,5.22213,4.02298,8.10985,8.10985,8.10985,5.84587,43.5414,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.18144,4.43723,4.43723,9.78849,12.98585,9.73939,9.49934,7.20675,2.78495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.08,50.85184,50.8518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221875,60.6147,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56112,5.21345,3.49428,234.502,10.79442,10.7944,11.0586,5.55851,5.55851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0405,7.38072,7.38072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232575,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.656,9.3849,9.3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1564,9.12887,9.12887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54156,53.3703,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9667,21.98858,9.68525,5.02215,25.9478,5.02215,1124.97,20.33917,20.3392,0,0,0,77.9154,10.21577,10.2158,5.31586,5.31586,5.31586,0.848014,3.03328,0.848014,0,0,0,4.01869,4.01869,4.01869,5.65626,3.61166,2.97664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364268,3.38769,0.364268,0,0,0,0,0,0,0,0,0,2.99639,76.6541,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43688,5.66301,1.43688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21284,3.15448,2.21284,3.01273,3.67005,3.01273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9499,14.14072,14.1407,0,0,0,2239.82,20.02819,20.0282,0,0,0,36.4809,6.34937,6.22452,0,0,0,3.99852,5.56657,3.99852,0,0,0,6.98099,6.98099,6.98099,0,0,0,0,0,0,0,0,0,0,0,0,15.0175,14.95163,14.9516,0,0,0,0,0,0,12.9597,4.18028,4.18028,0,0,0,0,0,0,0,0,0,3.55582,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92026,4.68395,4.68395,15.866,5.04132,5.04132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.414,29.75073,29.7507,0,0,0,0,0,0,0,0,0,0,0,0,0.169439,4.57486,0.169439,0,0,0,0.278457,69.3985,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9646,2.9646,2.9646,0,0,0,61.2061,6.40863,6.40863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46735,3.46735,3.46735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9812,"short-ncrna"
121.144,19.87291,19.8729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331155,2.32587,0.276889,5.47918,5.47918,5.47918,4.77805,4.77805,4.77805,3.79697,3.79697,3.79697,10.9898,6.16794,6.16794,1162.96,46.35135,46.3513,3047.13,55.46908,55.4691,25.1699,17.64897,17.649,0,0,0,1598.34,21.02332,21.0233,944.25,37.89098,37.891,10554.7,122.05955,122.06,5.764,9.88114,5.764,0,0,0,10.163,5.65487,5.65487,293.801,19.79896,19.799,0,0,0,0,0,0,46.368,6.14299,6.14299,0,0,0,0,0,0,65.8894,9.24134,9.24134,0,0,0,0,0,0,0,0,0,18.9037,2.76541,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0999,12.69072,12.6907,36.3551,7.52691,7.52691,0,0,0,0,0,0,0,0,0,5.08184,3.35654,2.61064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686.28,35.57152,35.5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302601,75.4624,"short-ncrna"
0.609155,2.47354,0.609155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.713,11.18788,11.1879,0,0,0,4.35162,4.35162,4.35162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6877,6.46147,1.6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39052,0,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27157,4.63326,4.63326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2173,0.341763,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.943,5.69829,5.69829,44.2221,5.37285,5.37285,0,0,0,0,0,0,0,0,0,7.58697,7.58697,7.58697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24313,4.24313,4.24313,0,0,0,0,0,0,0,0,0,2.46995,83.4737,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31108,3.31108,3.31108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.728,24.75092,22.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2035,9.37337,7.7848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"short-ncrna"
27.5772,7.38584,7.38584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.72843,6.01599,6.01599,0,0,0,0,0,0,0,0,0,0,0,0,16.2152,5.61515,5.61515,1869.58,27.31718,27.3172,0,0,0,0,0,0,156.614,6.58387,6.58387,40.0334,16.9896,9.03835,314.672,21.60223,21.6022,4.71287,4.71287,4.71287,0,0,0,0,0,0,7.42811,7.42811,7.42811,0,0,0,0,0,0,8.69487,8.69487,8.69487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40353,54.9737,"short-ncrna"
0,0,0,3.80903,4.3127,3.80903,3.54135,3.54135,3.54135,0,0,0,0,0,0,0,0,0,0,0,0,3.58951,3.9341,3.58951,19.4451,4.13587,4.13587,0,0,0,0,0,0,4.92964,4.44977,4.11764,0,0,0,570.204,36.67394,36.6739,0,0,0,3537.52,60.83229,60.8323,0,0,0,940.269,17.25223,17.2522,103.805,7.14478,7.14478,62.5132,8.42571,8.42571,0,0,0,27.0529,7.34878,7.34878,390.649,27.39567,27.3957,36.6996,6.24093,6.24093,4.09809,4.09809,4.09809,0,0,0,0,0,0,0,0,0,0,0,0,551.515,19.48323,19.4832,0,0,0,0,0,0,0,0,0,15.8167,79.7716,"short-ncrna"
304.871,25.30223,25.3022,2.51766,4.98496,2.51766,0,0,0,3.77306,5.33618,3.77306,3.60227,6.27595,2.53574,0.14688,3.63528,0.14688,0,0,0,14.3141,10.77846,10.7785,7.782,8.49263,4.38099,13.6682,11.67873,7.17997,15.2831,11.02492,7.34995,6.31716,5.25921,4.29848,1.04234,3.82193,1.04234,8390.34,94.00114,94.0011,25.9216,17.42227,12.1428,47.5453,11.34237,11.3424,2.86376,7.13896,1.85421,90.5528,8.6954,8.50622,1062.22,58.79537,58.7954,26071.3,150.13077,150.131,16.8917,18.37668,16.8917,10.1339,10.1339,10.1339,20.6014,11.5473,9.33115,1601.88,39.64845,39.6484,0,0,0,0,0,0,0,0,0,0,0,0,6.11256,7.56429,6.11256,0,0,0,0,0,0,23.2726,10.74478,7.83319,9.40743,9.40743,9.40743,42.4564,0.408421,"short-ncrna"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21819,4.61394,4.61394,0,0,0,0,0,0,0.433126,4.14054,0.389996,0,0,0,249.472,81.36498,81.365,0,0,0,2190.93,53.68612,53.6861,3.79793,3.79793,3.79793,89.0789,18.12506,18.1251,5.99087,3.59696,3.59696,52.3002,36.34526,36.3453,0,0,0,5.71181,3.85097,2.98404,179.711,17.70491,17.7049,40.7323,4.81264,4.81264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.056,16.30448,16.3045,0,0,0,0,0,0,0,0,0,3.19878,78.5421,"short-ncrna"
52.9678,18.84451,18.8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736.25,31.93193,31.9319,494.636,47.28707,47.2871,168.33,20.77227,20.7723,0,0,0,245.545,10.72293,10.7229,1017.3,46.93098,46.931,13524.4,104.03075,104.031,0,0,0,0,0,0,4.38408,4.38408,4.38408,877.851,30.66123,30.6612,0,0,0,0,0,0,145.005,23.34364,23.3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6429,0.405388,"short-ncrna"
